tti,ue,sinr_db,cqi,bits_per_rb,rb_err_prob
1754,4,9.83,8,288,0.187915
1754,5,19.22,13,648,0.000127
1754,6,18.76,12,552,0.000182
1754,7,21.93,14,744,0.000100
1754,8,8.54,7,240,0.394180
1754,9,24.04,15,840,0.000100
1754,10,12.64,9,336,0.023824
1754,11,30.00,15,840,0.000100
1754,12,21.99,14,744,0.000100
1754,13,6.18,6,192,0.810370
1754,14,28.49,15,840,0.000100
1754,15,30.00,15,840,0.000100
1754,16,23.64,15,840,0.000100
1754,17,5.43,6,192,0.886846
1754,18,9.07,8,288,0.297858
1754,19,9.38,8,288,0.249444
1754,20,30.00,15,840,0.000100
1754,21,21.26,14,744,0.000100
1754,22,10.06,8,288,0.161244
1754,23,13.42,10,408,0.012907
1754,24,5.86,6,192,0.847515
1754,25,11.43,9,336,0.060409
1754,26,30.00,15,840,0.000100
1754,27,15.73,11,480,0.002055
1754,28,15.92,11,480,0.001772
1754,29,9.69,8,288,0.205338
1754,30,23.16,15,840,0.000100
1754,31,30.00,15,840,0.000100
1755,0,12.80,9,336,0.021074
1755,1,25.42,15,840,0.000100
1755,2,6.16,6,192,0.813183
1755,3,21.73,14,744,0.000100
1755,4,9.23,8,288,0.272560
1755,5,16.75,11,480,0.000914
1755,6,19.85,13,648,0.000100
1755,7,23.84,15,840,0.000100
1755,8,10.03,8,288,0.164775
1755,9,24.59,15,840,0.000100
1755,10,15.11,11,480,0.003382
1755,11,29.90,15,840,0.000100
1755,12,22.28,14,744,0.000100
1755,13,6.84,6,192,0.717313
1755,14,27.55,15,840,0.000100
1755,15,30.00,15,840,0.000100
1755,16,26.87,15,840,0.000100
1755,17,6.12,6,192,0.818046
1755,18,8.57,7,240,0.388114
1755,19,8.29,7,240,0.442150
1755,20,28.78,15,840,0.000100
1755,21,21.91,14,744,0.000100
1755,22,11.59,9,336,0.053410
1755,23,13.70,10,408,0.010345
1755,24,6.36,6,192,0.788102
1755,25,11.99,9,336,0.039366
1755,26,30.00,15,840,0.000100
1755,27,14.92,10,408,0.003941
1755,28,17.49,12,552,0.000503
1755,29,9.53,8,288,0.227862
1755,30,22.81,14,744,0.000100
1755,31,30.00,15,840,0.000100
1756,0,12.37,9,336,0.029314
1756,1,25.37,15,840,0.000100
1756,2,6.82,6,192,0.719212
1756,3,22.07,14,744,0.000100
1756,4,10.22,8,288,0.144644
1756,5,17.18,12,552,0.000645
1756,6,19.24,13,648,0.000124
1756,7,23.50,15,840,0.000100
1756,8,9.62,8,288,0.215004
1756,9,26.33,15,840,0.000100
1756,10,13.48,10,408,0.012352
1756,11,29.23,15,840,0.000100
1756,12,23.05,15,840,0.000100
1756,13,5.95,6,192,0.837435
1756,14,28.26,15,840,0.000100
1756,15,30.00,15,840,0.000100
1756,16,27.12,15,840,0.000100
1756,17,6.35,6,192,0.789239
1756,18,9.22,8,288,0.273042
1756,19,5.07,6,192,0.912336
1756,20,27.14,15,840,0.000100
1756,21,22.29,14,744,0.000100
1756,22,11.57,9,336,0.054198
1756,23,11.77,9,336,0.046762
1756,24,6.57,6,192,0.758666
